time	raw	delta	theta	lowAlpha	highAlpha	lowBeta	highBeta	lowGamma	middleGamma	heartrate
3851	28	null	null	null	null	null	null	null	null	
3852	28	null	null	null	null	null	null	null	null	
3853	28	null	null	null	null	null	null	null	null	
3854	28	null	null	null	null	null	null	null	null	
3855	28	null	null	null	null	null	null	null	null	
3856	28	null	null	null	null	null	null	null	null	
3857	28	null	null	null	null	null	null	null	null	
3860	28	null	null	null	null	null	null	null	null	
3861	28	null	null	null	null	null	null	null	null	
3862	28	null	null	null	null	null	null	null	null	
3863	28	null	null	null	null	null	null	null	null	
3863	28	null	null	null	null	null	null	null	null	
3864	28	null	null	null	null	null	null	null	null	
3865	28	null	null	null	null	null	null	null	null	
3866	28	null	null	null	null	null	null	null	null	
3866	28	null	null	null	null	null	null	null	null	
3867	28	null	null	null	null	null	null	null	null	
3874	28	null	null	null	null	null	null	null	null	
3875	28	null	null	null	null	null	null	null	null	
3876	28	null	null	null	null	null	null	null	null	
3876	28	null	null	null	null	null	null	null	null	
3877	28	null	null	null	null	null	null	null	null	
3878	28	null	null	null	null	null	null	null	null	
3878	28	null	null	null	null	null	null	null	null	
3891	28	null	null	null	null	null	null	null	null	
3892	28	null	null	null	null	null	null	null	null	
3893	28	null	null	null	null	null	null	null	null	
3894	28	null	null	null	null	null	null	null	null	
3895	28	null	null	null	null	null	null	null	null	
3896	28	null	null	null	null	null	null	null	null	
3897	28	null	null	null	null	null	null	null	null	
3897	28	null	null	null	null	null	null	null	null	
3908	28	null	null	null	null	null	null	null	null	
3909	28	null	null	null	null	null	null	null	null	
3909	28	null	null	null	null	null	null	null	null	
3910	28	null	null	null	null	null	null	null	null	
3911	28	null	null	null	null	null	null	null	null	
3912	28	null	null	null	null	null	null	null	null	
3913	28	null	null	null	null	null	null	null	null	
3914	28	null	null	null	null	null	null	null	null	
3914	28	null	null	null	null	null	null	null	null	
3923	28	null	null	null	null	null	null	null	null	
3924	28	null	null	null	null	null	null	null	null	
3925	28	null	null	null	null	null	null	null	null	
3926	28	null	null	null	null	null	null	null	null	
3927	28	null	null	null	null	null	null	null	null	
3928	28	null	null	null	null	null	null	null	null	
3928	28	null	null	null	null	null	null	null	null	
